HVO_RS00005	3549
HVO_RS00010	1246
HVO_RS00015	655
HVO_RS00020	901
HVO_RS00025	311
HVO_RS00030	908
HVO_RS00035	4386
HVO_RS00040	63
HVO_RS00045	3387
HVO_RS00050	1760
HVO_RS00055	1424
HVO_RS00060	276
HVO_RS00065	8374
HVO_RS00070	2194
HVO_RS00075	1419
HVO_RS00080	2577
HVO_RS00085	446
HVO_RS00090	6942
HVO_RS00095	1848
HVO_RS00100	286
HVO_RS00105	199
HVO_RS00110	890
HVO_RS00115	328
HVO_RS00120	1341
HVO_RS00125	169
HVO_RS00130	94
HVO_RS00135	1760
HVO_RS00140	168
HVO_RS00145	339
HVO_RS00150	139
HVO_RS00155	50
HVO_RS00160	8
HVO_RS00165	2
HVO_RS00170	11
HVO_RS00175	28
HVO_RS00180	228
HVO_RS00185	1024
HVO_RS00190	2034
HVO_RS00195	5645
HVO_RS00200	2910
HVO_RS00205	944
HVO_RS00210	4723
HVO_RS00215	4354
HVO_RS00220	8593
HVO_RS00225	37720
HVO_RS00230	16012
HVO_RS00235	10178
HVO_RS00240	93409
HVO_RS00245	18909
HVO_RS00250	29424
HVO_RS00255	7015
HVO_RS00260	25805
HVO_RS00265	9295
HVO_RS00270	1108
HVO_RS00275	31889
HVO_RS00280	25047
HVO_RS00285	41533
HVO_RS00290	28577
HVO_RS00295	18674
HVO_RS00300	22271
HVO_RS00305	7055
HVO_RS00310	25429
HVO_RS00315	17903
HVO_RS00320	12912
HVO_RS00325	629
HVO_RS00330	1137
HVO_RS00335	1838
HVO_RS00340	5525
HVO_RS00345	4471
HVO_RS00350	2382
HVO_RS00355	3094
HVO_RS00360	1800
HVO_RS00365	2413
HVO_RS00370	2154
HVO_RS00375	2683
HVO_RS00380	2354
HVO_RS00385	1628
HVO_RS00390	1834
HVO_RS00395	9741
HVO_RS00400	2907
HVO_RS00405	3199
HVO_RS00410	1731
HVO_RS00415	1158
HVO_RS00420	1512
HVO_RS00425	305
HVO_RS00430	356
HVO_RS00435	591
HVO_RS00440	67
HVO_RS00445	73
HVO_RS00450	1106
HVO_RS00455	163
HVO_RS00460	4400
HVO_RS00465	1252
HVO_RS00470	176
HVO_RS00475	25
HVO_RS00480	135
HVO_RS00485	1352
HVO_RS00490	2576
HVO_RS00495	390
HVO_RS00500	98
HVO_RS00505	449
HVO_RS00510	130
HVO_RS00515	134
HVO_RS00520	41
HVO_RS00525	31
HVO_RS00530	359
HVO_RS00535	425
HVO_RS00540	6630
HVO_RS00545	2524
HVO_RS00550	3934
HVO_RS00555	952
HVO_RS00560	765
HVO_RS00565	5568
HVO_RS00570	56317
HVO_RS00575	248
HVO_RS00580	63
HVO_RS00585	17
HVO_RS00590	9
HVO_RS00595	19
HVO_RS00600	2
HVO_RS00605	7
HVO_RS00610	57
HVO_RS00615	366
HVO_RS00620	256
HVO_RS00630	14415
HVO_RS00635	1875
HVO_RS00640	10698
HVO_RS00645	7978
HVO_RS00650	7058
HVO_RS00655	5627
HVO_RS00660	426
HVO_RS00665	2495
HVO_RS00670	6772
HVO_RS00675	6429
HVO_RS00680	2615
HVO_RS00685	4514
HVO_RS00690	4474
HVO_RS00695	22167
HVO_RS00700	18837
HVO_RS00705	2806
HVO_RS00710	1503
HVO_RS00715	816
HVO_RS00720	67923
HVO_RS00725	1505
HVO_RS00730	12451
HVO_RS00735	514
HVO_RS00740	219
HVO_RS00745	6728
HVO_RS00750	1501
HVO_RS00755	4061
HVO_RS00760	28354
HVO_RS00765	677
HVO_RS00770	582
HVO_RS00775	372
HVO_RS00780	2050
HVO_RS00785	233
HVO_RS00790	82
HVO_RS00795	163
HVO_RS00800	5
HVO_RS00805	770
HVO_RS00810	293
HVO_RS00815	112
HVO_RS00820	168
HVO_RS00825	203
HVO_RS00830	82
HVO_RS00835	342
HVO_RS00840	791
HVO_RS00845	189
HVO_RS00850	992
HVO_RS00855	1530
HVO_RS00860	53
HVO_RS00865	7
HVO_RS00870	22
HVO_RS00875	37
HVO_RS00880	1
HVO_RS00885	13
HVO_RS00890	480
HVO_RS00895	14746
HVO_RS00900	2247
HVO_RS00905	9018
HVO_RS00910	1757
HVO_RS00915	2046
HVO_RS00920	437
HVO_RS00925	205
HVO_RS00930	298
HVO_RS00935	321
HVO_RS00940	2493
HVO_RS00945	628
HVO_RS00950	3551
HVO_RS00955	27609
HVO_RS00965	6248
HVO_RS00970	25066
HVO_RS00975	48701
HVO_RS00980	1422
HVO_RS00985	4952
HVO_RS00990	437
HVO_RS00995	1209
HVO_RS01000	244
HVO_RS01005	373
HVO_RS01010	254
HVO_RS01015	33
HVO_RS01025	60
HVO_RS01030	11
HVO_RS01035	56
HVO_RS01040	226
HVO_RS01045	35
HVO_RS01050	432
HVO_RS01055	192
HVO_RS01060	67
HVO_RS01065	613
HVO_RS01070	1184
HVO_RS01075	102
HVO_RS01080	68
HVO_RS01085	45
HVO_RS01090	84
HVO_RS01095	88
HVO_RS01100	3415
HVO_RS01105	316
HVO_RS01110	523
HVO_RS01115	502
HVO_RS01120	521
HVO_RS01125	82
HVO_RS01130	77
HVO_RS01135	18
HVO_RS01140	52
HVO_RS01145	2816
HVO_RS01150	27
HVO_RS01155	107
HVO_RS01160	1414
HVO_RS01165	546
HVO_RS01170	302
HVO_RS01175	658
HVO_RS01180	194
HVO_RS01185	15123
HVO_RS01190	9003
HVO_RS01195	124
HVO_RS01200	1693
HVO_RS01205	211
HVO_RS01210	260
HVO_RS01215	1825
HVO_RS01220	32
HVO_RS01230	1162
HVO_RS01235	2666
HVO_RS01240	394
HVO_RS01245	3697
HVO_RS01250	1181
HVO_RS01255	127
HVO_RS01260	832
HVO_RS01265	22
HVO_RS01270	991
HVO_RS01275	56
HVO_RS01280	93
HVO_RS01285	168
HVO_RS01290	283
HVO_RS01295	35705
HVO_RS01300	363
HVO_RS01305	1227
HVO_RS01310	1686
HVO_RS01315	2055
HVO_RS01330	19642
HVO_RS01335	608
HVO_RS01340	571
HVO_RS01345	1699
HVO_RS01350	3893
HVO_RS01355	4221
HVO_RS01360	19
HVO_RS01365	652
HVO_RS01370	2492
HVO_RS01375	728
HVO_RS01380	2378
HVO_RS01385	1379
HVO_RS01390	4996
HVO_RS01395	2879
HVO_RS01400	2834
HVO_RS01405	18687
HVO_RS01410	501
HVO_RS01415	823
HVO_RS01420	177
HVO_RS01425	167
HVO_RS01430	2058
HVO_RS01435	1438
HVO_RS01440	1072
HVO_RS01445	228
HVO_RS01450	612
HVO_RS01455	274
HVO_RS01460	135
HVO_RS01465	29
HVO_RS01470	492
HVO_RS01475	2346
HVO_RS01480	159
HVO_RS01485	548
HVO_RS01490	83
HVO_RS01495	661
HVO_RS01500	249
HVO_RS01505	15
HVO_RS01510	10
HVO_RS01515	120
HVO_RS01520	218
HVO_RS01525	973
HVO_RS01530	310
HVO_RS01535	73
HVO_RS01540	1469
HVO_RS01545	276
HVO_RS01550	1443
HVO_RS01555	1694
HVO_RS01560	86
HVO_RS01565	81
HVO_RS01570	137
HVO_RS01575	227
HVO_RS01580	44
HVO_RS01585	16
HVO_RS01590	38
HVO_RS01595	24
HVO_RS01600	380
HVO_RS01605	661
HVO_RS01610	9
HVO_RS01625	1
HVO_RS01630	3
HVO_RS01635	268
HVO_RS01640	47
HVO_RS01645	63
HVO_RS01650	25
HVO_RS01655	56
HVO_RS01660	395
HVO_RS01665	625
HVO_RS01670	120
HVO_RS01675	170
HVO_RS01680	113
HVO_RS01685	59
HVO_RS01690	13
HVO_RS01695	4448
HVO_RS01700	3319
HVO_RS01705	4692
HVO_RS01710	28213
HVO_RS01715	7454
HVO_RS01720	2365
HVO_RS01725	11122
HVO_RS01730	12331
HVO_RS01735	129363
HVO_RS01740	679
HVO_RS01745	23713
HVO_RS01750	2072
HVO_RS01755	5949
HVO_RS01760	1691
HVO_RS01765	575
HVO_RS01770	394
HVO_RS01775	1480
HVO_RS01780	779
HVO_RS01785	1565
HVO_RS01790	1112
HVO_RS01795	8859
HVO_RS01800	16616
HVO_RS01805	11170
HVO_RS01810	16140
HVO_RS01815	275
HVO_RS01820	3027
HVO_RS01825	8287
HVO_RS01830	3987
HVO_RS01835	7200
HVO_RS01840	27456
HVO_RS01845	0
HVO_RS01850	0
HVO_RS01855	0
HVO_RS01860	0
HVO_RS01865	0
HVO_RS01870	3130
HVO_RS01875	3193
HVO_RS01880	2083
HVO_RS01885	3139
HVO_RS01890	14394
HVO_RS01895	429
HVO_RS01900	9020
HVO_RS01905	2571
HVO_RS01910	5231
HVO_RS01915	8061
HVO_RS01920	17474
HVO_RS01925	930
HVO_RS01930	41
HVO_RS01935	21
HVO_RS01940	586
HVO_RS01945	507
HVO_RS01955	2773
HVO_RS01960	5106
HVO_RS01965	515
HVO_RS01970	313
HVO_RS01975	34110
HVO_RS01980	299
HVO_RS01990	4310
HVO_RS01995	520
HVO_RS02000	15
HVO_RS02005	23
HVO_RS02010	151
HVO_RS02015	8
HVO_RS02020	42
HVO_RS02025	20
HVO_RS02040	4182
HVO_RS02045	474
HVO_RS02050	1609
HVO_RS02060	3367
HVO_RS02065	224
HVO_RS02075	3631
HVO_RS02080	381
HVO_RS02085	1944
HVO_RS02090	831
HVO_RS02095	6905
HVO_RS02100	700
HVO_RS02105	73
HVO_RS02110	20
HVO_RS02115	9
HVO_RS02120	35
HVO_RS02130	377
HVO_RS02135	49
HVO_RS02140	12
HVO_RS02145	87
HVO_RS02150	37
HVO_RS02155	13
HVO_RS02160	154
HVO_RS02165	2971
HVO_RS02170	4328
HVO_RS02175	14940
HVO_RS02180	10
HVO_RS02185	90
HVO_RS02190	15
HVO_RS02195	142
HVO_RS02200	835
HVO_RS02205	255
HVO_RS02210	2011
HVO_RS02215	71
HVO_RS02220	15
HVO_RS02225	109
HVO_RS02230	239
HVO_RS02235	26
HVO_RS02240	118
HVO_RS02245	1051
HVO_RS02250	906
HVO_RS02255	3695
HVO_RS02260	845
HVO_RS02265	1152
HVO_RS02270	11251
HVO_RS02275	2633
HVO_RS02280	168
HVO_RS02285	4951
HVO_RS02290	33
HVO_RS02295	5491
HVO_RS02300	2975
HVO_RS02305	95
HVO_RS02310	1245
HVO_RS02315	949
HVO_RS02320	3040
HVO_RS02325	1132
HVO_RS02330	6
HVO_RS02345	6192
HVO_RS02355	184
HVO_RS02365	113
