HVO_RS00005	4794
HVO_RS00010	1476
HVO_RS00015	786
HVO_RS00020	1094
HVO_RS00025	346
HVO_RS00030	1056
HVO_RS00035	6111
HVO_RS00040	123
HVO_RS00045	4180
HVO_RS00050	2196
HVO_RS00055	1262
HVO_RS00060	297
HVO_RS00065	7616
HVO_RS00070	2059
HVO_RS00075	2049
HVO_RS00080	3078
HVO_RS00085	445
HVO_RS00090	7282
HVO_RS00095	2411
HVO_RS00100	352
HVO_RS00105	217
HVO_RS00110	1034
HVO_RS00115	495
HVO_RS00120	1209
HVO_RS00125	135
HVO_RS00130	99
HVO_RS00135	2420
HVO_RS00140	268
HVO_RS00145	729
HVO_RS00150	177
HVO_RS00155	75
HVO_RS00160	4
HVO_RS00165	3
HVO_RS00170	35
HVO_RS00175	20
HVO_RS00180	235
HVO_RS00185	1072
HVO_RS00190	2863
HVO_RS00195	6394
HVO_RS00200	3437
HVO_RS00205	1019
HVO_RS00210	4964
HVO_RS00215	4809
HVO_RS00220	10272
HVO_RS00225	80176
HVO_RS00230	19571
HVO_RS00235	11042
HVO_RS00240	115432
HVO_RS00245	33410
HVO_RS00250	38405
HVO_RS00255	8509
HVO_RS00260	31804
HVO_RS00265	13764
HVO_RS00270	1838
HVO_RS00275	48254
HVO_RS00280	35507
HVO_RS00285	58256
HVO_RS00290	39881
HVO_RS00295	28559
HVO_RS00300	41246
HVO_RS00305	22256
HVO_RS00310	60726
HVO_RS00315	42776
HVO_RS00320	30853
HVO_RS00325	980
HVO_RS00330	1161
HVO_RS00335	2464
HVO_RS00340	9841
HVO_RS00345	4694
HVO_RS00350	1626
HVO_RS00355	2669
HVO_RS00360	986
HVO_RS00365	1345
HVO_RS00370	1623
HVO_RS00375	1812
HVO_RS00380	1244
HVO_RS00385	1084
HVO_RS00390	1099
HVO_RS00395	7064
HVO_RS00400	2305
HVO_RS00405	4171
HVO_RS00410	1316
HVO_RS00415	993
HVO_RS00420	1496
HVO_RS00425	318
HVO_RS00430	403
HVO_RS00435	426
HVO_RS00440	71
HVO_RS00445	162
HVO_RS00450	1123
HVO_RS00455	142
HVO_RS00460	2769
HVO_RS00465	1300
HVO_RS00470	144
HVO_RS00475	44
HVO_RS00480	161
HVO_RS00485	1411
HVO_RS00490	2907
HVO_RS00495	303
HVO_RS00500	76
HVO_RS00505	535
HVO_RS00510	90
HVO_RS00515	234
HVO_RS00520	32
HVO_RS00525	48
HVO_RS00530	355
HVO_RS00535	481
HVO_RS00540	6831
HVO_RS00545	2646
HVO_RS00550	4041
HVO_RS00555	1199
HVO_RS00560	788
