HVO_RS00005	3088
HVO_RS00010	1207
HVO_RS00015	664
HVO_RS00020	872
HVO_RS00025	295
HVO_RS00030	861
HVO_RS00035	5501
HVO_RS00040	94
HVO_RS00045	3026
HVO_RS00050	1780
HVO_RS00055	1093
HVO_RS00060	282
HVO_RS00065	4572
HVO_RS00070	1736
HVO_RS00075	1898
HVO_RS00080	3063
HVO_RS00085	254
HVO_RS00090	5646
HVO_RS00095	1698
HVO_RS00100	260
HVO_RS00105	149
HVO_RS00110	774
HVO_RS00115	297
HVO_RS00120	858
HVO_RS00125	175
HVO_RS00130	118
HVO_RS00135	1773
HVO_RS00140	166
HVO_RS00145	493
HVO_RS00150	120
HVO_RS00155	51
HVO_RS00160	6
HVO_RS00165	3
HVO_RS00170	26
HVO_RS00175	32
HVO_RS00180	167
HVO_RS00185	873
HVO_RS00190	1262
HVO_RS00195	3473
HVO_RS00200	1827
HVO_RS00205	584
HVO_RS00210	2834
HVO_RS00215	3061
HVO_RS00220	7099
HVO_RS00225	59870
HVO_RS00230	12961
HVO_RS00235	7722
HVO_RS00240	76223
HVO_RS00245	22127
HVO_RS00250	21474
HVO_RS00255	4759
HVO_RS00260	17761
HVO_RS00265	7697
HVO_RS00270	1132
HVO_RS00275	27556
HVO_RS00280	20790
HVO_RS00285	35228
HVO_RS00290	23668
HVO_RS00295	16817
HVO_RS00300	22066
HVO_RS00305	12191
HVO_RS00310	30220
HVO_RS00315	20041
HVO_RS00320	18056
HVO_RS00325	837
HVO_RS00330	1372
HVO_RS00335	3019
HVO_RS00340	6655
HVO_RS00345	3358
HVO_RS00350	1411
HVO_RS00355	1923
HVO_RS00360	709
HVO_RS00365	988
HVO_RS00370	1387
HVO_RS00375	1220
HVO_RS00380	653
HVO_RS00385	570
HVO_RS00390	532
HVO_RS00395	3820
HVO_RS00400	1975
HVO_RS00405	2213
HVO_RS00410	717
HVO_RS00415	718
HVO_RS00420	988
HVO_RS00425	182
HVO_RS00430	244
HVO_RS00435	372
HVO_RS00440	31
HVO_RS00445	61
HVO_RS00450	699
HVO_RS00455	158
HVO_RS00460	2538
HVO_RS00465	923
HVO_RS00470	108
HVO_RS00475	37
HVO_RS00480	102
HVO_RS00485	1196
HVO_RS00490	2268
HVO_RS00495	261
HVO_RS00500	50
HVO_RS00505	363
HVO_RS00510	58
HVO_RS00515	109
HVO_RS00520	15
HVO_RS00525	13
HVO_RS00530	333
HVO_RS00535	366
HVO_RS00540	5914
HVO_RS00545	2261
HVO_RS00550	2935
HVO_RS00555	802
HVO_RS00560	585
HVO_RS00565	4736
HVO_RS00570	56374
HVO_RS00575	162
HVO_RS00580	39
HVO_RS00585	5
HVO_RS00590	22
HVO_RS00595	15
HVO_RS00600	7
HVO_RS00605	8
HVO_RS00610	43
HVO_RS00615	234
HVO_RS00620	151
HVO_RS00630	10268
HVO_RS00635	2558
HVO_RS00640	4651
HVO_RS00645	3180
HVO_RS00650	3482
HVO_RS00655	2686
HVO_RS00660	617
HVO_RS00665	2080
HVO_RS00670	4444
HVO_RS00675	3946
HVO_RS00680	2109
HVO_RS00685	3035
HVO_RS00690	3625
HVO_RS00695	9681
HVO_RS00700	44810
HVO_RS00705	3180
HVO_RS00710	1006
HVO_RS00715	730
HVO_RS00720	21540
HVO_RS00725	3211
HVO_RS00730	12434
HVO_RS00735	582
HVO_RS00740	117
HVO_RS00745	6994
HVO_RS00750	1323
HVO_RS00755	5923
HVO_RS00760	23475
HVO_RS00765	900
HVO_RS00770	1232
HVO_RS00775	150
HVO_RS00780	2982
HVO_RS00785	191
HVO_RS00790	48
