HVO_RS00005	4677
HVO_RS00010	1380
HVO_RS00015	785
HVO_RS00020	1040
HVO_RS00025	315
HVO_RS00030	1098
HVO_RS00035	5187
HVO_RS00040	82
HVO_RS00045	4124
HVO_RS00050	2058
HVO_RS00055	1325
HVO_RS00060	356
HVO_RS00065	10119
HVO_RS00070	2392
HVO_RS00075	1928
HVO_RS00080	3185
HVO_RS00085	593
HVO_RS00090	8759
HVO_RS00095	2213
HVO_RS00100	282
HVO_RS00105	169
HVO_RS00110	972
HVO_RS00115	537
HVO_RS00120	1690
HVO_RS00125	216
HVO_RS00130	127
HVO_RS00135	1880
HVO_RS00140	186
HVO_RS00145	416
HVO_RS00150	231
HVO_RS00155	48
HVO_RS00160	6
HVO_RS00165	7
HVO_RS00170	32
HVO_RS00175	21
HVO_RS00180	375
HVO_RS00185	1272
HVO_RS00190	2471
HVO_RS00195	2805
HVO_RS00200	1600
HVO_RS00205	459
HVO_RS00210	2489
HVO_RS00215	2196
HVO_RS00220	5015
HVO_RS00225	24848
HVO_RS00230	15007
HVO_RS00235	8531
HVO_RS00240	77639
HVO_RS00245	18225
HVO_RS00250	25242
HVO_RS00255	6746
HVO_RS00260	23632
HVO_RS00265	8405
HVO_RS00270	1023
HVO_RS00275	30386
HVO_RS00280	23892
HVO_RS00285	38891
HVO_RS00290	28202
HVO_RS00295	18680
HVO_RS00300	22301
HVO_RS00305	10301
HVO_RS00310	30810
HVO_RS00315	22983
HVO_RS00320	17289
HVO_RS00325	678
HVO_RS00330	1040
HVO_RS00335	1678
HVO_RS00340	6976
HVO_RS00345	4987
HVO_RS00350	2785
HVO_RS00355	4069
HVO_RS00360	2290
HVO_RS00365	3276
HVO_RS00370	2801
HVO_RS00375	3907
HVO_RS00380	3648
HVO_RS00385	2396
HVO_RS00390	3179
HVO_RS00395	16760
HVO_RS00400	3146
HVO_RS00405	4321
HVO_RS00410	2400
HVO_RS00415	1546
HVO_RS00420	2269
HVO_RS00425	424
HVO_RS00430	579
HVO_RS00435	668
HVO_RS00440	108
HVO_RS00445	167
HVO_RS00450	1709
HVO_RS00455	204
HVO_RS00460	5184
HVO_RS00465	1678
HVO_RS00470	246
HVO_RS00475	38
HVO_RS00480	217
HVO_RS00485	1968
HVO_RS00490	3074
HVO_RS00495	538
HVO_RS00500	97
HVO_RS00505	562
HVO_RS00510	150
HVO_RS00515	254
HVO_RS00520	54
HVO_RS00525	45
HVO_RS00530	549
HVO_RS00535	653
HVO_RS00540	8173
HVO_RS00545	3175
HVO_RS00550	4525
HVO_RS00555	1648
HVO_RS00560	907
HVO_RS00565	6286
HVO_RS00570	60268
HVO_RS00575	366
HVO_RS00580	39
HVO_RS00585	6
HVO_RS00590	17
HVO_RS00595	35
HVO_RS00600	5
HVO_RS00605	4
HVO_RS00610	79
HVO_RS00615	496
HVO_RS00620	264
HVO_RS00630	17816
HVO_RS00635	1988
HVO_RS00640	10310
HVO_RS00645	7971
HVO_RS00650	7470
HVO_RS00655	6197
HVO_RS00660	358
HVO_RS00665	2565
HVO_RS00670	5590
HVO_RS00675	5707
HVO_RS00680	2258
HVO_RS00685	3977
HVO_RS00690	4648
HVO_RS00695	22738
HVO_RS00700	14720
HVO_RS00705	3391
HVO_RS00710	1751
HVO_RS00715	1006
HVO_RS00720	70664
HVO_RS00725	954
HVO_RS00730	16368
HVO_RS00735	582
HVO_RS00740	290
HVO_RS00745	7715
HVO_RS00750	1930
HVO_RS00755	4762
HVO_RS00760	30901
HVO_RS00765	899
HVO_RS00770	711
HVO_RS00775	427
HVO_RS00780	2109
HVO_RS00785	185
HVO_RS00790	37
HVO_RS00795	149
HVO_RS00800	1
HVO_RS00805	765
HVO_RS00810	274
HVO_RS00815	84
HVO_RS00820	152
HVO_RS00825	178
HVO_RS00830	88
HVO_RS00835	328
HVO_RS00840	954
HVO_RS00845	162
HVO_RS00850	1099
HVO_RS00855	1485
HVO_RS00860	55
HVO_RS00865	10
HVO_RS00870	14
HVO_RS00875	39
HVO_RS00880	3
HVO_RS00885	13
HVO_RS00890	556
HVO_RS00895	15918
HVO_RS00900	2705
HVO_RS00905	11834
HVO_RS00910	2086
HVO_RS00915	2611
HVO_RS00920	400
HVO_RS00925	263
HVO_RS00930	270
HVO_RS00935	274
HVO_RS00940	2396
HVO_RS00945	842
HVO_RS00950	4129
HVO_RS00955	30843
HVO_RS00965	7770
HVO_RS00970	12764
HVO_RS00975	25149
HVO_RS00980	1700
HVO_RS00985	4957
HVO_RS00990	481
HVO_RS00995	1439
HVO_RS01000	373
HVO_RS01005	412
HVO_RS01010	344
HVO_RS01015	33
HVO_RS01025	100
HVO_RS01030	10
HVO_RS01035	91
HVO_RS01040	299
HVO_RS01045	52
HVO_RS01050	579
HVO_RS01055	231
HVO_RS01060	78
HVO_RS01065	807
HVO_RS01070	1683
HVO_RS01075	121
HVO_RS01080	81
HVO_RS01085	83
HVO_RS01090	91
HVO_RS01095	59
HVO_RS01100	4095
HVO_RS01105	384
HVO_RS01110	569
HVO_RS01115	782
HVO_RS01120	676
HVO_RS01125	104
HVO_RS01130	118
HVO_RS01135	32
HVO_RS01140	67
HVO_RS01145	4433
HVO_RS01150	45
HVO_RS01155	121
HVO_RS01160	1729
HVO_RS01165	608
HVO_RS01170	361
HVO_RS01175	731
HVO_RS01180	216
HVO_RS01185	19471
HVO_RS01190	12278
HVO_RS01195	108
HVO_RS01200	1817
HVO_RS01205	290
HVO_RS01210	375
HVO_RS01215	2734
HVO_RS01220	42
HVO_RS01230	1167
HVO_RS01235	2772
HVO_RS01240	493
HVO_RS01245	3884
HVO_RS01250	1301
HVO_RS01255	123
HVO_RS01260	941
HVO_RS01265	18
HVO_RS01270	1269
HVO_RS01275	45
HVO_RS01280	120
HVO_RS01285	192
HVO_RS01290	367
HVO_RS01295	45824
HVO_RS01300	414
HVO_RS01305	1347
HVO_RS01310	1961
HVO_RS01315	2387
HVO_RS01330	22336
HVO_RS01335	671
HVO_RS01340	678
HVO_RS01345	1008
HVO_RS01350	4048
HVO_RS01355	4403
HVO_RS01360	20
HVO_RS01365	448
HVO_RS01370	2453
HVO_RS01375	751
HVO_RS01380	2386
HVO_RS01385	1231
HVO_RS01390	4968
HVO_RS01395	2971
